transaction_id,amount,failure_code,risk_score,risk_level,root_cause,recommended_action,policy_result,final_action,status,amount_recovered,attempts,description,cost
TX00132,15301.72,LIMIT_EXCEEDED,29,LOW,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,15301.72,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 15,301.72.",1.0
TX00133,2339.76,CARD_EXPIRED,21,LOW,expired_card,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00134,5691.36,INSUFFICIENT_FUNDS,28,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,5691.36,1,"Action 'create_payment_link' executed successfully. Recovered INR 5,691.36.",2.0
TX00135,5948.68,CARD_EXPIRED,24,LOW,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,5948.68,1,"Action 'create_payment_link' executed successfully. Recovered INR 5,948.68.",2.0
TX00136,12752.88,TEMPORARY_BANK_ERROR,38,MEDIUM,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00137,4871.14,INSUFFICIENT_FUNDS,23,LOW,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00138,66880.98,BANK_TIMEOUT,35,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00139,9314.53,LIMIT_EXCEEDED,26,LOW,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,9314.53,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 9,314.53.",1.0
TX00140,24129.97,CARD_EXPIRED,34,MEDIUM,expired_card,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,24129.97,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 24,129.97.",1.0
TX00141,16449.68,INSUFFICIENT_FUNDS,20,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,16449.68,1,"Action 'create_payment_link' executed successfully. Recovered INR 16,449.68.",2.0
TX00142,5938.74,TEMPORARY_BANK_ERROR,9,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,5938.74,1,"Action 'schedule_retry' executed successfully. Recovered INR 5,938.74.",1.0
TX00143,73511.88,BANK_TIMEOUT,35,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00144,9338.24,CARD_EXPIRED,41,MEDIUM,expired_card,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00145,12183.08,INSUFFICIENT_FUNDS,17,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,12183.08,1,"Action 'create_payment_link' executed successfully. Recovered INR 12,183.08.",2.0
TX00146,14953.28,INSUFFICIENT_FUNDS,19,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,14953.28,1,"Action 'create_payment_link' executed successfully. Recovered INR 14,953.28.",2.0
TX00147,4892.92,INSUFFICIENT_FUNDS,18,LOW,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00148,5784.88,CUSTOMER_DECLINED,18,LOW,customer_declined,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,5784.88,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 5,784.88.",1.0
TX00149,19888.63,INSUFFICIENT_FUNDS,22,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,19888.63,1,"Action 'create_payment_link' executed successfully. Recovered INR 19,888.63.",2.0
TX00150,15055.41,TEMPORARY_BANK_ERROR,39,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,15055.41,1,"Action 'schedule_retry' executed successfully. Recovered INR 15,055.41.",1.0
TX00151,20666.95,BANK_TIMEOUT,22,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,20666.95,1,"Action 'schedule_retry' executed successfully. Recovered INR 20,666.95.",1.0
TX00152,2773.84,BANK_TIMEOUT,12,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,2773.84,1,"Action 'schedule_retry' executed successfully. Recovered INR 2,773.84.",1.0
TX00153,10764.69,INSUFFICIENT_FUNDS,42,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00154,20132.75,INSUFFICIENT_FUNDS,47,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00155,2545.15,LIMIT_EXCEEDED,50,MEDIUM,limit_exceeded,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00156,13182.19,INSUFFICIENT_FUNDS,50,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00157,16398.45,TEMPORARY_BANK_ERROR,15,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,16398.45,1,"Action 'schedule_retry' executed successfully. Recovered INR 16,398.45.",1.0
TX00158,10197.88,INSUFFICIENT_FUNDS,41,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,10197.88,1,"Action 'create_payment_link' executed successfully. Recovered INR 10,197.88.",2.0
TX00159,12303.75,INSUFFICIENT_FUNDS,32,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,12303.75,1,"Action 'create_payment_link' executed successfully. Recovered INR 12,303.75.",2.0
TX00160,6106.42,LIMIT_EXCEEDED,49,MEDIUM,limit_exceeded,schedule_retry,APPROVED,schedule_retry,SUCCESS,6106.42,1,"Action 'schedule_retry' executed successfully. Recovered INR 6,106.42.",1.0
TX00161,15482.22,CARD_EXPIRED,32,MEDIUM,expired_card,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00162,15145.99,BANK_TIMEOUT,14,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,15145.99,1,"Action 'schedule_retry' executed successfully. Recovered INR 15,145.99.",1.0
TX00163,10275.73,INSUFFICIENT_FUNDS,31,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,10275.73,1,"Action 'create_payment_link' executed successfully. Recovered INR 10,275.73.",2.0
TX00164,761.33,LIMIT_EXCEEDED,30,LOW,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,761.33,1,Action 'mark_promise_to_pay' executed successfully. Recovered INR 761.33.,1.0
TX00165,6152.77,INSUFFICIENT_FUNDS,17,LOW,insufficient_funds,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,6152.77,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 6,152.77.",1.0
TX00166,7232.86,TEMPORARY_BANK_ERROR,9,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,7232.86,1,"Action 'schedule_retry' executed successfully. Recovered INR 7,232.86.",1.0
TX00167,2174.26,INSUFFICIENT_FUNDS,16,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,2174.26,1,"Action 'create_payment_link' executed successfully. Recovered INR 2,174.26.",2.0
TX00168,20398.56,INSUFFICIENT_FUNDS,22,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,20398.56,1,"Action 'create_payment_link' executed successfully. Recovered INR 20,398.56.",2.0
TX00169,34626.91,BANK_TIMEOUT,26,LOW,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00170,23843.71,CARD_EXPIRED,34,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,23843.71,1,"Action 'create_payment_link' executed successfully. Recovered INR 23,843.71.",2.0
TX00171,19287.2,CUSTOMER_DECLINED,42,MEDIUM,customer_declined,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,19287.2,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 19,287.20.",1.0
TX00172,6790.8,INSUFFICIENT_FUNDS,19,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,6790.8,1,"Action 'create_payment_link' executed successfully. Recovered INR 6,790.80.",2.0
TX00173,9115.55,BANK_TIMEOUT,10,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,9115.55,1,"Action 'schedule_retry' executed successfully. Recovered INR 9,115.55.",1.0
TX00174,20534.22,INSUFFICIENT_FUNDS,22,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,20534.22,1,"Action 'create_payment_link' executed successfully. Recovered INR 20,534.22.",2.0
TX00175,7065.45,INSUFFICIENT_FUNDS,21,LOW,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00176,21794.92,TEMPORARY_BANK_ERROR,33,MEDIUM,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00177,3425.04,INSUFFICIENT_FUNDS,15,LOW,insufficient_funds,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,3425.04,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 3,425.04.",1.0
TX00178,21191.46,INSUFFICIENT_FUNDS,38,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00179,19148.0,TEMPORARY_BANK_ERROR,48,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00180,1294.53,TEMPORARY_BANK_ERROR,11,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,1294.53,1,"Action 'schedule_retry' executed successfully. Recovered INR 1,294.53.",1.0
TX00181,17316.74,INSUFFICIENT_FUNDS,20,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,17316.74,1,"Action 'create_payment_link' executed successfully. Recovered INR 17,316.74.",2.0
TX00182,6836.7,TEMPORARY_BANK_ERROR,34,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,6836.7,1,"Action 'schedule_retry' executed successfully. Recovered INR 6,836.70.",1.0
TX00183,5636.99,CARD_EXPIRED,23,LOW,expired_card,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,5636.99,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 5,636.99.",1.0
TX00184,14551.78,CARD_EXPIRED,51,MEDIUM,expired_card,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00185,5283.94,BANK_TIMEOUT,33,MEDIUM,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,5283.94,1,"Action 'schedule_retry' executed successfully. Recovered INR 5,283.94.",1.0
TX00186,21225.11,INSUFFICIENT_FUNDS,23,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,21225.11,1,"Action 'create_payment_link' executed successfully. Recovered INR 21,225.11.",2.0
TX00187,1664.11,INSUFFICIENT_FUNDS,11,LOW,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00188,2849.77,TEMPORARY_BANK_ERROR,12,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,2849.77,1,"Action 'schedule_retry' executed successfully. Recovered INR 2,849.77.",1.0
TX00189,10546.97,LIMIT_EXCEEDED,26,LOW,limit_exceeded,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00190,24396.7,TEMPORARY_BANK_ERROR,45,MEDIUM,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00191,9798.13,INSUFFICIENT_FUNDS,31,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,9798.13,1,"Action 'create_payment_link' executed successfully. Recovered INR 9,798.13.",2.0
TX00192,14447.96,BANK_TIMEOUT,29,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,14447.96,1,"Action 'schedule_retry' executed successfully. Recovered INR 14,447.96.",1.0
TX00193,15271.39,TEMPORARY_BANK_ERROR,14,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,15271.39,1,"Action 'schedule_retry' executed successfully. Recovered INR 15,271.39.",1.0
TX00194,4986.82,BANK_TIMEOUT,13,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,4986.82,1,"Action 'schedule_retry' executed successfully. Recovered INR 4,986.82.",1.0
TX00195,10187.91,BANK_TIMEOUT,26,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,10187.91,1,"Action 'schedule_retry' executed successfully. Recovered INR 10,187.91.",1.0
TX00196,2531.33,INSUFFICIENT_FUNDS,36,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00197,18497.27,INSUFFICIENT_FUNDS,21,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,18497.27,1,"Action 'create_payment_link' executed successfully. Recovered INR 18,497.27.",2.0
TX00198,44626.27,LIMIT_EXCEEDED,82,CRITICAL,limit_exceeded,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00199,23643.06,BANK_TIMEOUT,19,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,23643.06,1,"Action 'schedule_retry' executed successfully. Recovered INR 23,643.06.",1.0
TX00200,16110.79,TEMPORARY_BANK_ERROR,30,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,16110.79,1,"Action 'schedule_retry' executed successfully. Recovered INR 16,110.79.",1.0
TX00201,9425.11,BANK_TIMEOUT,11,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,9425.11,1,"Action 'schedule_retry' executed successfully. Recovered INR 9,425.11.",1.0
TX00202,11948.43,INSUFFICIENT_FUNDS,32,MEDIUM,insufficient_funds,send_payment_reminder,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00203,15066.89,INSUFFICIENT_FUNDS,29,LOW,insufficient_funds,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00204,4483.78,INSUFFICIENT_FUNDS,13,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,4483.78,1,"Action 'create_payment_link' executed successfully. Recovered INR 4,483.78.",2.0
TX00205,6345.31,CARD_EXPIRED,39,MEDIUM,expired_card,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00206,10574.85,BANK_TIMEOUT,16,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,10574.85,1,"Action 'schedule_retry' executed successfully. Recovered INR 10,574.85.",1.0
TX00207,15695.19,TEMPORARY_BANK_ERROR,42,MEDIUM,temporary_bank_failure,retry_payment,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00208,17950.78,BANK_TIMEOUT,16,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,17950.78,1,"Action 'schedule_retry' executed successfully. Recovered INR 17,950.78.",1.0
TX00209,19671.7,CUSTOMER_DECLINED,42,MEDIUM,customer_declined,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00210,18813.9,BANK_TIMEOUT,16,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,18813.9,1,"Action 'schedule_retry' executed successfully. Recovered INR 18,813.90.",1.0
TX00211,21033.56,CARD_EXPIRED,48,MEDIUM,expired_card,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00212,24766.66,INSUFFICIENT_FUNDS,40,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,24766.66,1,"Action 'create_payment_link' executed successfully. Recovered INR 24,766.66.",2.0
TX00213,17127.19,LIMIT_EXCEEDED,45,MEDIUM,limit_exceeded,create_payment_link,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00214,12242.0,BANK_TIMEOUT,12,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,12242.0,1,"Action 'schedule_retry' executed successfully. Recovered INR 12,242.00.",1.0
TX00215,11093.54,BANK_TIMEOUT,37,MEDIUM,temporary_bank_failure,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00216,27309.64,INSUFFICIENT_FUNDS,31,MEDIUM,insufficient_funds,stop_recovery,ESCALATE,escalate_to_human,FAILURE,0.0,1,Case escalated to human review. Automated recovery paused.,100.0
TX00217,2730.2,TEMPORARY_BANK_ERROR,7,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,2730.2,1,"Action 'schedule_retry' executed successfully. Recovered INR 2,730.20.",1.0
TX00218,19811.78,INSUFFICIENT_FUNDS,22,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,19811.78,1,"Action 'create_payment_link' executed successfully. Recovered INR 19,811.78.",2.0
TX00219,11204.74,BANK_TIMEOUT,12,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,11204.74,1,"Action 'schedule_retry' executed successfully. Recovered INR 11,204.74.",1.0
TX00220,14140.2,INSUFFICIENT_FUNDS,44,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,14140.2,1,"Action 'create_payment_link' executed successfully. Recovered INR 14,140.20.",2.0
TX00221,11928.83,LIMIT_EXCEEDED,27,LOW,limit_exceeded,mark_promise_to_pay,APPROVED,mark_promise_to_pay,SUCCESS,11928.83,1,"Action 'mark_promise_to_pay' executed successfully. Recovered INR 11,928.83.",1.0
TX00222,6925.72,INSUFFICIENT_FUNDS,14,LOW,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,6925.72,1,"Action 'create_payment_link' executed successfully. Recovered INR 6,925.72.",2.0
TX00223,15621.52,CARD_EXPIRED,29,LOW,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,15621.52,1,"Action 'create_payment_link' executed successfully. Recovered INR 15,621.52.",2.0
TX00224,17170.67,BANK_TIMEOUT,20,LOW,temporary_bank_failure,schedule_retry,APPROVED,schedule_retry,SUCCESS,17170.67,1,"Action 'schedule_retry' executed successfully. Recovered INR 17,170.67.",1.0
TX00225,16576.94,CARD_EXPIRED,30,LOW,expired_card,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00226,1276.34,CARD_EXPIRED,36,MEDIUM,expired_card,create_payment_link,APPROVED,create_payment_link,SUCCESS,1276.34,1,"Action 'create_payment_link' executed successfully. Recovered INR 1,276.34.",2.0
TX00227,9439.04,CARD_EXPIRED,41,MEDIUM,expired_card,mark_promise_to_pay,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
TX00228,16089.57,INSUFFICIENT_FUNDS,35,MEDIUM,insufficient_funds,create_payment_link,APPROVED,create_payment_link,SUCCESS,16089.57,1,"Action 'create_payment_link' executed successfully. Recovered INR 16,089.57.",2.0
TX00229,6985.9,CARD_EXPIRED,39,MEDIUM,expired_card,schedule_retry,APPROVED,escalate_to_human,FAILURE,0.0,3,Case escalated to human review. Automated recovery paused.,100.0
